AAC_1_.3000317.HM036080.131_596.51 Made AAC_1_.3000317.HM036080.131_596.51 into gene. strand=+, frame=0
mefC.3003745.AB571865.144312_145536.3516 Made mefC.3003745.AB571865.144312_145536.3516 into gene. strand=-, frame=0
mefE.3000614.NC_003098.953382_954594.26 Made mefE.3000614.NC_003098.953382_954594.26 into gene. strand=+, frame=0
mel.3000616.NC_012469.1800927_1802391.251 Made mel.3000616.NC_012469.1800927_1802391.251 into gene. strand=-, frame=1
mepA.3000026.AY661734.1.839_2195.3623 Made mepA.3000026.AY661734.1.839_2195.3623 into gene. strand=+, frame=0
mepA.3000026.HE999704.947296_947620.701 Made mepA.3000026.HE999704.947296_947620.701 into gene. strand=+, frame=0
mepR.3000746.NC_009782.379934_380354.80 Made mepR.3000746.NC_009782.379934_380354.80 into gene. strand=+, frame=0
mexA.3000377.NC_002516.472023_473175.68 Made mexA.3000377.NC_002516.472023_473175.68 into gene. strand=+, frame=0
mexB.3000378.L11616.1569_4710.113 Made mexB.3000378.L11616.1569_4710.113 into gene. strand=+, frame=0
mexC.3000800.U57969.294_1458.52 Made mexC.3000800.U57969.294_1458.52 into gene. strand=+, frame=0
mexD.3000801.NC_002516.5151077_5154209.336 Made mexD.3000801.NC_002516.5151077_5154209.336 into gene. strand=-, frame=1
mexD.3000801.U57969.1485_4617.335 Made mexD.3000801.U57969.1485_4617.335 into gene. strand=+, frame=0
mexE.3000803.NC_002516.2808742_2809987.270 Made mexE.3000803.NC_002516.2808742_2809987.270 into gene. strand=+, frame=0
mexF.3000804.NC_002516.2810008_2813197.378 Made mexF.3000804.NC_002516.2810008_2813197.378 into gene. strand=+, frame=0
mexG.3000806.NC_002516.4705955_4706402.138 Made mexG.3000806.NC_002516.4705955_4706402.138 into gene. strand=+, frame=0
mexH.3000807.NC_002516.4706409_4707522.294 Made mexH.3000807.NC_002516.4706409_4707522.294 into gene. strand=+, frame=0
mexI.3000808.NC_002516.4707534_4710624.163 Made mexI.3000808.NC_002516.4707534_4710624.163 into gene. strand=+, frame=0
mexJ.3003692.NC_002516.2.4119269_4120373.3399 Made mexJ.3003692.NC_002516.2.4119269_4120373.3399 into gene. strand=-, frame=0
mexK.3003693.AE004091.2.4116187_4119265.3463 Made mexK.3003693.AE004091.2.4116187_4119265.3463 into gene. strand=-, frame=0
mexL.3003710.AE004091.2.4120468_4121107.3412 Made mexL.3003710.AE004091.2.4120468_4121107.3412 into gene. strand=+, frame=0
mexM.3003704.AB219523.1.21_1179.3409 Made mexM.3003704.AB219523.1.21_1179.3409 into gene. strand=+, frame=0
mexN.3003705.AB219523.1.1175_4286.3410 Made mexN.3003705.AB219523.1.1175_4286.3410 into gene. strand=+, frame=0
mexP.3003698.AB219524.1.22_1180.3405 Made mexP.3003698.AB219524.1.22_1180.3405 into gene. strand=+, frame=0
mexQ.3003699.AB219524.1.1176_4338.3406 Made mexQ.3003699.AB219524.1.1176_4338.3406 into gene. strand=+, frame=0
mexR.3000506.NC_002516.471305_471749.2131 Made mexR.3000506.NC_002516.471305_471749.2131 into gene. strand=-, frame=1
mexS.3000813.HQ433550.0_1020.667 Made mexS.3000813.HQ433550.0_1020.667 into gene. strand=+, frame=0
mexT.3000814.NC_010400.2206451_2207441.733 Made mexT.3000814.NC_010400.2206451_2207441.733 into gene. strand=+, frame=0
mexV.3003030.AE004091.2.4903465_4904596.3464 Made mexV.3003030.AE004091.2.4903465_4904596.3464 into gene. strand=+, frame=0
mexW.3003031.NC_002516.2.4904646_4907703.3462 Made mexW.3003031.NC_002516.2.4904646_4907703.3462 into gene. strand=+, frame=0
mexX.3003034.AB015853.145_1315.244 Made mexX.3003034.AB015853.145_1315.244 into gene. strand=+, frame=0
mexY.3003033.AB015853.1330_4471.414 Made mexY.3003033.AB015853.1330_4471.414 into gene. strand=+, frame=0
mexZ.3003709.NC_002516.2.2212676_2213309.3420 Made mexZ.3003709.NC_002516.2.2212676_2213309.3420 into gene. strand=+, frame=0
mfd.3003844.NC_000913.3.1170517_1173964.3609 Made mfd.3003844.NC_000913.3.1170517_1173964.3609 into gene. strand=-, frame=0
mfpA.3003035.AL123456.3773015_3773567.646 Made mfpA.3003035.AL123456.3773015_3773567.646 into gene. strand=-, frame=1
mgrA.3000815.NC_013450.694852_695296.169 Made mgrA.3000815.NC_013450.694852_695296.169 into gene. strand=-, frame=1
mgrB.3003820.NC_000913.3.1908622_1908766.3586 Made mgrB.3003820.NC_000913.3.1908622_1908766.3586 into gene. strand=-, frame=0
mgt.3000462.DQ185434.0_1257.311 Made mgt.3000462.DQ185434.0_1257.311 into gene. strand=+, frame=0
mphA.3000316.AJ698325.6453_7359.647 Made mphA.3000316.AJ698325.6453_7359.647 into gene. strand=+, frame=0
mphB.3000318.D85892.1158_2067.637 Made mphB.3000318.D85892.1158_2067.637 into gene. strand=+, frame=0
mphC.3000319.AM180066.788_1688.648 Made mphC.3000319.AM180066.788_1688.648 into gene. strand=+, frame=0
mphE.3003071.NZ_AGSO01000004.76451_77432.602 Made mphE.3003071.NZ_AGSO01000004.76451_77432.602 into gene. strand=+, frame=0
mphG.3003742.AB571865.143423_144308.3513 Made mphG.3003742.AB571865.143423_144308.3513 into gene. strand=-, frame=0
mprF.3003319.HM140977.0_2511.3542 Made mprF.3003319.HM140977.0_2511.3542 into gene. strand=+, frame=0
mprF.3003324.AL009126.916777_919348.3342 Made mprF.3003324.AL009126.916777_919348.3342 into gene. strand=+, frame=0
mprF.3003770.NC_003210.1758693_1761291.3543 Made mprF.3003770.NC_003210.1758693_1761291.3543 into gene. strand=-, frame=0
mprF.3003772.AE014292.568280_570923.3545 Made mprF.3003772.AE014292.568280_570923.3545 into gene. strand=+, frame=0
mprF.3003773.CP000312.1756064_1757774.3546 Made mprF.3003773.CP000312.1756064_1757774.3546 into gene. strand=-, frame=0
mprF.3003774.AE009948.2111276_2113820.3547 Made mprF.3003774.AE009948.2111276_2113820.3547 into gene. strand=-, frame=0
msbA.3003950.NC_000913.3.966620_968369.3754 Made msbA.3003950.NC_000913.3.966620_968369.3754 into gene. strand=+, frame=0
msrA.3000251.HE999704.886122_886467.703 Made msrA.3000251.HE999704.886122_886467.703 into gene. strand=+, frame=0
msrC.3002819.AF313494.0_1479.363 Made msrC.3002819.AF313494.0_1479.363 into gene. strand=+, frame=0
msrE.3003109.NC_007682.20649_22125.149 Made msrE.3003109.NC_007682.20649_22125.149 into gene. strand=+, frame=0
mtrA.3000816.AL123456.3626662_3627349.112 Made mtrA.3000816.AL123456.3626662_3627349.112 into gene. strand=-, frame=1
mtrC.3000810.NC_003112.1795181_1796420.225 Made mtrC.3000810.NC_003112.1795181_1796420.225 into gene. strand=-, frame=1
mtrD.3000811.NC_003112.1791966_1795170.477 Made mtrD.3000811.NC_003112.1791966_1795170.477 into gene. strand=-, frame=1
mtrE.3000812.X95635.259_1663.400 Made mtrE.3000812.X95635.259_1663.400 into gene. strand=+, frame=0
mtrR.3000817.NC_011035.1332866_1333499.154 Made mtrR.3000817.NC_011035.1332866_1333499.154 into gene. strand=+, frame=0
murA.3000724.AL009126.3514114_3515083.2476 Made murA.3000724.AL009126.3514114_3515083.2476 into gene. strand=-, frame=1
murA.3000724.AL009126.3520029_3521106.2467 Made murA.3000724.AL009126.3520029_3521106.2467 into gene. strand=-, frame=1
murA.3000724.AL009126.4110948_4111980.2474 Made murA.3000724.AL009126.4110948_4111980.2474 into gene. strand=-, frame=1
murA.3000724.AP008955.1720456_1721554.2471 Made murA.3000724.AP008955.1720456_1721554.2471 into gene. strand=-, frame=1
murA.3000724.AP009048.2119260_2120541.2478 Made murA.3000724.AP009048.2119260_2120541.2478 into gene. strand=-, frame=1
murA.3000724.CP001918.3428057_3429338.2472 Made murA.3000724.CP001918.3428057_3429338.2472 into gene. strand=-, frame=1
murA.3000724.JFCB01000001.142865_143795.2477 Made murA.3000724.JFCB01000001.142865_143795.2477 into gene. strand=-, frame=1
murA.3000724.NC_002695.2792503_2793784.2473 Made murA.3000724.NC_002695.2792503_2793784.2473 into gene. strand=-, frame=1
murA.3000724.NC_003197.2182658_2183939.2466 Made murA.3000724.NC_003197.2182658_2183939.2466 into gene. strand=-, frame=1
murA.3000724.NC_007779.2119260_2120541.2475 Made murA.3000724.NC_007779.2119260_2120541.2475 into gene. strand=-, frame=1
murA.3000724.NC_008702.2551736_2552735.2469 Made murA.3000724.NC_008702.2551736_2552735.2469 into gene. strand=+, frame=0
murA.3000724.NC_008702.2869576_2870845.2465 Made murA.3000724.NC_008702.2869576_2870845.2465 into gene. strand=-, frame=1
murA.3000724.NC_012491.1720456_1721554.2468 Made murA.3000724.NC_012491.1720456_1721554.2468 into gene. strand=-, frame=1
murA.3000724.U00096.2117123_2118404.2470 Made murA.3000724.U00096.2117123_2118404.2470 into gene. strand=-, frame=1
murA.3003775.CP009072.1414817_1416077.3548 Made murA.3003775.CP009072.1414817_1416077.3548 into gene. strand=+, frame=0
murA.3003784.HE608151.1472985_1474242.3555 Made murA.3003784.HE608151.1472985_1474242.3555 into gene. strand=+, frame=0
murA.3003785.AY152390.0_1335.3556 Made murA.3003785.AY152390.0_1335.3556 into gene. strand=+, frame=0
myrA.3001300.D16099.409_1297.204 Made myrA.3001300.D16099.409_1297.204 into gene. strand=+, frame=0
nalC.3000818.NC_002516.4166517_4167159.187 Made nalC.3000818.NC_002516.4166517_4167159.187 into gene. strand=+, frame=0
nalD.3000819.NC_002516.4006509_4007148.232 Made nalD.3000819.NC_002516.4006509_4007148.232 into gene. strand=+, frame=0
nfsA.3003751.NC_000913.3.891183_891906.3520 Made nfsA.3003751.NC_000913.3.891183_891906.3520 into gene. strand=+, frame=0
nfxB.3000820.NC_002516.5155560_5156124.248 Made nfxB.3000820.NC_002516.5155560_5156124.248 into gene. strand=+, frame=0
norA.3000391.AY566250.391_1555.268 Made norA.3000391.AY566250.391_1555.268 into gene. strand=+, frame=0
norB.3000421.HE999704.2734780_2736181.198 Made norB.3000421.HE999704.2734780_2736181.198 into gene. strand=-, frame=1
novA.3002522.AF170880.0_1848.344 Made novA.3002522.AF170880.0_1848.344 into gene. strand=+, frame=0
npmA.3002665.AB261016.3068_3728.273 Made npmA.3002665.AB261016.3068_3728.273 into gene. strand=+, frame=0
oleB.3003036.L36601.1420_3130.3347 Made oleB.3003036.L36601.1420_3130.3347 into gene. strand=+, frame=0
oleC.3003748.L06249.1527_2505.3518 Made oleC.3003748.L06249.1527_2505.3518 into gene. strand=+, frame=0
oleD.3000865.DQ195536.0_1248.625 Made oleD.3000865.DQ195536.0_1248.625 into gene. strand=+, frame=0
oleI.3000866.DQ195535.0_1275.498 Made oleI.3000866.DQ195535.0_1275.498 into gene. strand=+, frame=0
oleR.3001297.AF055579.2.12459_14769.3533 Made oleR.3001297.AF055579.2.12459_14769.3533 into gene. strand=-, frame=0
ompF.3003390.NC_007779.986315_987404.2075 Made ompF.3003390.NC_007779.986315_987404.2075 into gene. strand=-, frame=1
opmD.3000809.NC_002516.4710620_4712084.548 Made opmD.3000809.NC_002516.4710620_4712084.548 into gene. strand=+, frame=0
opmE.3003700.AB219524.1.4334_5810.3407 Made opmE.3003700.AB219524.1.4334_5810.3407 into gene. strand=+, frame=0
oprA.3003039.AB639410.0_1404.315 Made oprA.3003039.AB639410.0_1404.315 into gene. strand=+, frame=0
oprD.3003686.NC_002516.2.1043982_1045314.3421 Made oprD.3003686.NC_002516.2.1043982_1045314.3421 into gene. strand=-, frame=0
oprJ.3000802.U57969.4622_6062.385 Made oprJ.3000802.U57969.4622_6062.385 into gene. strand=+, frame=0
oprM.3000379.NC_002516.476332_477790.427 Made oprM.3000379.NC_002516.476332_477790.427 into gene. strand=+, frame=0
oprN.3000805.NC_002516.2813193_2814612.309 Made oprN.3000805.NC_002516.2813193_2814612.309 into gene. strand=+, frame=0
oqxA.3003922.NC_010378.1.46651_47827.3725 Made oqxA.3003922.NC_010378.1.46651_47827.3725 into gene. strand=+, frame=0
oqxB.3003923.NC_010378.1.47850_51003.3726 Made oqxB.3003923.NC_010378.1.47850_51003.3726 into gene. strand=+, frame=0
otrA.3002891.X53401.0_1992.660 Made otrA.3002891.X53401.0_1992.660 into gene. strand=+, frame=0
otrB.3002892.AF079900.39_1731.697 Made otrB.3002892.AF079900.39_1731.697 into gene. strand=+, frame=0
parC.3003308.U00096.3163714_3165973.2093 Made parC.3003308.U00096.3163714_3165973.2093 into gene. strand=-, frame=1
parC.3003311.AE005672.800699_803171.2068 Made parC.3003311.AE005672.800699_803171.2068 into gene. strand=+, frame=0
parC.3003925.NC_015964.1.1905162_1907418.3728 Made parC.3003925.NC_015964.1.1905162_1907418.3728 into gene. strand=+, frame=0
parC.3003929.NC_002946.2.1210523_1212827.3731 Made parC.3003929.NC_002946.2.1210523_1212827.3731 into gene. strand=+, frame=0
parC.3003939.NC_003197.1.3336946_3339205.3739 Made parC.3003939.NC_003197.1.3336946_3339205.3739 into gene. strand=-, frame=0
parC.3003941.NC_004337.2.3159154_3161413.3742 Made parC.3003941.NC_004337.2.3159154_3161413.3742 into gene. strand=-, frame=0
parE.3003314.D67075.1.384_2376.3681 Made parE.3003314.D67075.1.384_2376.3681 into gene. strand=+, frame=0
parE.3003315.NC_002952.1417762_1419760.2101 Made parE.3003315.NC_002952.1417762_1419760.2101 into gene. strand=+, frame=0
parE.3003316.NC_007779.3172159_3174052.2073 Made parE.3003316.NC_007779.3172159_3174052.2073 into gene. strand=-, frame=1
parE.3003317.NC_003197.3343961_3345854.2094 Made parE.3003317.NC_003197.3343961_3345854.2094 into gene. strand=-, frame=1
parE.3003685.NC_002516.2.5576027_5577917.3386 Made parE.3003685.NC_002516.2.5576027_5577917.3386 into gene. strand=-, frame=0
parY.3003318.AF235050.4.38028_40140.3557 Made parY.3003318.AF235050.4.38028_40140.3557 into gene. strand=+, frame=0
patA.3000024.NC_000913.3.3219493_3220873.3692 Made patA.3000024.NC_000913.3.3219493_3220873.3692 into gene. strand=+, frame=0
patB.3000025.NC_003098.1.1359228_1360395.3693 Made patB.3000025.NC_003098.1.1359228_1360395.3693 into gene. strand=-, frame=0
pgpB.3003920.AP009380.1.573191_573902.3724 Made pgpB.3003920.AP009380.1.573191_573902.3724 into gene. strand=-, frame=0
pgsA.3003323.NC_003923.1278585_1279164.3553 Made pgsA.3003323.NC_003923.1278585_1279164.3553 into gene. strand=+, frame=0
plasmid_encoded_cat.3002689.D16171.382_1042.486 Made plasmid_encoded_cat.3002689.D16171.382_1042.486 into gene. strand=+, frame=0
pmrA.3000822.NC_003098.1.866210_867410.3674 Made pmrA.3000822.NC_003098.1.866210_867410.3674 into gene. strand=+, frame=0
pncA.3003394.AL123456.2288680_2289241.2083 Made pncA.3003394.AL123456.2288680_2289241.2083 into gene. strand=-, frame=1
pp_flo.3002812.D37826.1070_2195.285 Made pp_flo.3002812.D37826.1070_2195.285 into gene. strand=+, frame=0
qacA.3003046.AB566411.0_1545.265 Made qacA.3003046.AB566411.0_1545.265 into gene. strand=+, frame=0
qacB.3003047.AF535087.28_1573.307 Made qacB.3003047.AF535087.28_1573.307 into gene. strand=+, frame=0
qacH.3003836.DQ149925.1.188_521.3598 Made qacH.3003836.DQ149925.1.188_521.3598 into gene. strand=+, frame=0
qepA.3000448.JQ064560.0_1536.398 Made qepA.3000448.JQ064560.0_1536.398 into gene. strand=+, frame=0
r39_beta_lactamase.3003565.X53650.320_1235.3308 Made r39_beta_lactamase.3003565.X53650.320_1235.3308 into gene. strand=+, frame=0
ramA.3000823.JQ727668.0_375.289 Made ramA.3000823.JQ727668.0_375.289 into gene. strand=+, frame=0
ramR.3003379.CP001138.613435_614017.2060 Made ramR.3003379.CP001138.613435_614017.2060 into gene. strand=-, frame=1
ramR.3003380.CP000647.622039_622621.2114 Made ramR.3003380.CP000647.622039_622621.2114 into gene. strand=-, frame=1
rgt1438.3002883.JX028276.35585_36821.402 Made rgt1438.3002883.JX028276.35585_36821.402 into gene. strand=-, frame=1
rifampin_phosphotransferase.3000444.KJ151292.294_2892.7 Made rifampin_phosphotransferase.3000444.KJ151292.294_2892.7 into gene. strand=+, frame=0
rmtA.3000859.AB083212.0_756.533 Made rmtA.3000859.AB083212.0_756.533 into gene. strand=+, frame=0
rmtB.3000860.NC_010558.116479_117235.575 Made rmtB.3000860.NC_010558.116479_117235.575 into gene. strand=+, frame=0
rmtC.3000861.GQ131574.70_916.243 Made rmtC.3000861.GQ131574.70_916.243 into gene. strand=+, frame=0
rmtC.3000861.KJ476816.1.79_925.3396 Made rmtC.3000861.KJ476816.1.79_925.3396 into gene. strand=+, frame=0
rmtD.3002667.DQ914960.8888_9632.3367 Made rmtD.3002667.DQ914960.8888_9632.3367 into gene. strand=-, frame=0
rmtD.3002667.EU269034.1479_2223.611 Made rmtD.3002667.EU269034.1479_2223.611 into gene. strand=-, frame=1
rmtF.3002666.JQ808129.1598_2378.691 Made rmtF.3002666.JQ808129.1598_2378.691 into gene. strand=+, frame=0
rmtG.3002668.JX486113.0_795.93 Made rmtG.3002668.JX486113.0_795.93 into gene. strand=+, frame=0
rmtH.3003198.KC544262.665_1424.3309 Made rmtH.3003198.KC544262.665_1424.3309 into gene. strand=+, frame=0
robA.3000825.JQ727667.0_870.283 Made robA.3000825.JQ727667.0_870.283 into gene. strand=+, frame=0
rosA.3003048.U46859.24294_25527.334 Made rosA.3003048.U46859.24294_25527.334 into gene. strand=-, frame=1
rosB.3003049.U46859.22365_24057.377 Made rosB.3003049.U46859.22365_24057.377 into gene. strand=-, frame=1
rpoB.3003284.AL450380.2273268_2276805.2051 Made rpoB.3003284.AL450380.2273268_2276805.2051 into gene. strand=-, frame=1
rpoB.3003285.NC_002952.590830_594382.2113 Made rpoB.3003285.NC_002952.590830_594382.2113 into gene. strand=+, frame=0
rpoB.3003287.NC_002952.590830_594382.3332 Made rpoB.3003287.NC_002952.590830_594382.3332 into gene. strand=+, frame=0
rpoB.3003288.NC_002695.4990140_4994169.2096 Made rpoB.3003288.NC_002695.4990140_4994169.2096 into gene. strand=+, frame=0
rpoC.3003291.NC_002952.594518_598142.2053 Made rpoC.3003291.NC_002952.594518_598142.2053 into gene. strand=+, frame=0
rpsJ.3003930.NC_002946.2.1807358_1807670.3732 Made rpsJ.3003930.NC_002946.2.1807358_1807670.3732 into gene. strand=-, frame=0
rpsL.3003395.AE000516.783533_783908.2087 Made rpsL.3003395.AE000516.783533_783908.2087 into gene. strand=+, frame=0
salA.3003749.KC693025.0_1626.3519 Made salA.3003749.KC693025.0_1626.3519 into gene. strand=+, frame=0
sat_1.3002895.AB211124.0_525.584 Made sat_1.3002895.AB211124.0_525.584 into gene. strand=+, frame=0
sat_3.3002898.Z48231.220_763.673 Made sat_3.3002898.Z48231.220_763.673 into gene. strand=+, frame=0
sat_4.3002897.U01945.373_916.459 Made sat_4.3002897.U01945.373_916.459 into gene. strand=+, frame=0
sav1866.3000489.NC_002951.1987719_1989456.464 Made sav1866.3000489.NC_002951.1987719_1989456.464 into gene. strand=-, frame=1
sdiA.3000826.NC_003197.2039657_2040380.722 Made sdiA.3000826.NC_003197.2039657_2040380.722 into gene. strand=-, frame=1
sgm.3000862.NG_050600.100_925.3696 Made sgm.3000862.NG_050600.100_925.3696 into gene. strand=+, frame=0
smeA.3003051.AF173226.2558_3755.496 Made smeA.3003051.AF173226.2558_3755.496 into gene. strand=+, frame=0
smeB.3003052.AF173226.3767_6917.521 Made smeB.3003052.AF173226.3767_6917.521 into gene. strand=+, frame=0
smeC.3003053.AF173226.6913_8329.155 Made smeC.3003053.AF173226.6913_8329.155 into gene. strand=+, frame=0
smeD.3003055.AJ252200.81_1266.570 Made smeD.3003055.AJ252200.81_1266.570 into gene. strand=+, frame=0
smeE.3003056.AJ252200.1278_4401.564 Made smeE.3003056.AJ252200.1278_4401.564 into gene. strand=+, frame=0
smeF.3003057.AJ252200.4493_5894.509 Made smeF.3003057.AJ252200.4493_5894.509 into gene. strand=+, frame=0
smeR.3003066.AF173226.351_1041.359 Made smeR.3003066.AF173226.351_1041.359 into gene. strand=-, frame=1
smeS.3003067.AF173226.1037_2441.709 Made smeS.3003067.AF173226.1037_2441.709 into gene. strand=-, frame=1
soxR.3003381.U00096.4277468_4277933.2074 Made soxR.3003381.U00096.4277468_4277933.2074 into gene. strand=+, frame=0
soxR.3003382.NC_003198.1.4349504_4349963.3574 Made soxR.3003382.NC_003198.1.4349504_4349963.3574 into gene. strand=+, frame=0
soxS.3003383.NC_003197.4503969_4504293.2098 Made soxS.3003383.NC_003197.4503969_4504293.2098 into gene. strand=-, frame=1
soxS.3003511.NC_000913.4277059_4277383.3528 Made soxS.3003511.NC_000913.4277059_4277383.3528 into gene. strand=-, frame=0
spd.3002631.KC895984.1081_1855.758 Made spd.3002631.KC895984.1081_1855.758 into gene. strand=+, frame=0
srmB.3002828.X63451.0_1653.189 Made srmB.3002828.X63451.0_1653.189 into gene. strand=+, frame=0
sul1.3000410.JF969163.1053_1893.340 Made sul1.3000410.JF969163.1053_1893.340 into gene. strand=+, frame=0
sul2.3000412.AY055428.20268_21084.552 Made sul2.3000412.AY055428.20268_21084.552 into gene. strand=-, frame=1
sul2.3000412.NG_048113.100_916.3614 Made sul2.3000412.NG_048113.100_916.3614 into gene. strand=+, frame=0
sul3.3000413.FJ196385.8531_9323.381 Made sul3.3000413.FJ196385.8531_9323.381 into gene. strand=-, frame=1
